1,6,0.7938,-0.0184
1,6,0.8452,0.002
1,6,0.8968,0.0052
1,6,0.9378,0.0052
1,6,0.9378,0.0052
1,7,-0.9688,-0.6552
1,7,-0.948,-0.5468
1,7,-0.896,-0.3576
1,7,-0.8474,-0.2158
1,7,-0.7884,-0.0706
1,7,-0.7432,0.0308
1,7,-0.6912,0.0678
1,7,-0.6426,0.0438
1,7,-0.5908,-0.0512
1,7,-0.5386,-0.18
1,7,-0.4866,-0.292
1,7,-0.4346,-0.4006
1,7,-0.386,-0.4956
1,7,-0.334,-0.5668
1,7,-0.2818,-0.6178
1,7,-0.2298,-0.679
1,7,-0.1916,-0.7064
1,7,-0.1084,-0.7036
1,7,-0.0772,-0.6866
1,7,-0.0252,-0.626
1,7,0.0266,-0.5416
1,7,0.0754,-0.447
1,7,0.1272,-0.3966
1,7,0.1794,-0.3866
1,7,0.2316,-0.3938
1,7,0.2836,-0.4142
1,7,0.3322,-0.4416
1,7,0.3842,-0.4824
1,7,0.4362,-0.5132
1,7,0.4882,-0.5474
1,7,0.5506,-0.4968
1,7,0.5888,-0.4598
1,7,0.641,-0.2638
1,7,0.693,-0.017
1,7,0.745,0.2804
1,7,0.7936,0.5814
1,7,0.8456,0.7944
1,7,0.8974,0.8346
1,7,0.9496,0.8818
1,7,0.9946,0.9052
1,8,-0.5888,0.9278
1,8,-0.5888,0.9278
1,8,-0.5888,0.9278
1,8,-0.5888,0.9278
1,8,-0.5888,0.9278
1,8,-0.5888,0.9278
1,8,-0.5888,0.9278
1,8,-0.5888,0.9278
1,8,-0.5888,0.9278
1,8,-0.5388,0.8508
1,8,-0.4888,0.7316
1,8,-0.4352,0.602
1,8,-0.3852,0.4794
1,8,-0.3316,0.3356
1,8,-0.2816,0.2306
1,8,-0.2318,0.129
1,8,-0.1676,0.066
1,8,-0.1284,0.01
1,8,-0.0752,-0.0318
1,8,-0.0186,-0.0282
1,8,0.027,0.0458
1,8,0.0556,0.0494
1,8,0.1266,0.0144
1,8,0.1798,-0.031
1,8,0.2226,-0.0904
1,8,0.283,-0.1464
1,8,0.3326,-0.1956
1,8,0.3826,-0.2512
1,8,0.436,-0.3248
1,8,0.4858,-0.3842
1,8,0.5392,-0.4472
1,8,0.589,-0.5068
1,8,0.6424,-0.5592
1,8,0.692,-0.608
1,8,0.742,-0.671
1,8,0.7954,-0.7306
1,8,0.8452,-0.79
1,8,0.8986,-0.853
1,8,0.9448,-0.909
1,8,0.9448,-0.909
1,10,-0.6688,-0.8832
1,10,-0.6688,-0.8832
1,10,-0.6688,-0.8832
1,10,-0.6688,-0.8832
1,10,-0.6688,-0.8832
1,10,-0.6688,-0.8832
1,10,-0.6688,-0.8832
1,10,-0.6408,-0.7446
1,10,-0.5886,-0.5724
1,10,-0.5396,-0.3966
1,10,-0.4876,-0.2548
1,10,-0.4354,-0.1332
1,10,-0.3834,-0.0286
1,10,-0.3348,0.083
1,10,-0.2756,0.245
1,10,-0.2308,0.238
1,10,-0.1928,0.2682
1,10,-0.1272,0.3018
1,10,-0.0756,0.3184
1,10,-0.0272,0.3284
1,10,0.0244,0.318
1,10,0.0758,0.2432
1,10,0.1272,0.1888
1,10,0.1788,0.175
1,10,0.2232,0.0394
1,10,0.2812,-0.1604
1,10,0.3322,-0.3536
1,10,0.3856,-0.8142
1,10,0.3924,-0.831
1,10,0.3924,-0.831
1,10,0.3924,-0.831
1,10,0.3924,-0.831
1,10,0.3924,-0.831
1,10,0.3924,-0.831
1,10,0.3924,-0.831
1,10,0.3924,-0.831
1,10,0.3924,-0.831
1,10,0.3924,-0.831
1,10,0.3924,-0.831
1,10,0.3924,-0.831
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2928,-0.0444
1,11,-0.2824,-0.0104
1,11,-0.231,0.1424
1,11,-0.1726,0.159
1,11,-0.1278,0.0976
1,11,-0.0764,0.0666
1,11,-0.0248,0.1548
1,11,0.0232,0.192
1,11,0.0782,0.0966
1,11,0.1296,0.0078
1,11,0.1812,-0.0706
1,11,0.2292,-0.1492
1,11,0.2804,-0.231
1,11,0.3322,-0.3198
1,11,0.3836,-0.4254
1,11,0.4352,-0.521
1,11,0.4454,-0.5414
1,11,0.4454,-0.5414
1,11,0.4454,-0.5414
1,11,0.4454,-0.5414
1,11,0.4454,-0.5414
1,11,0.4454,-0.5414
1,11,0.4454,-0.5414
1,11,0.4454,-0.5414
1,11,0.4454,-0.5414
1,11,0.4454,-0.5414
1,11,0.4454,-0.5414
1,12,-0.7726,0.74
1,12,-0.7726,0.74
1,12,-0.7726,0.74
1,12,-0.7726,0.74
1,12,-0.7726,0.74
1,12,-0.745,0.6756
1,12,-0.6932,0.5464
1,12,-0.6412,0.3936
1,12,-0.5898,0.4236
1,12,-0.5376,0.1558
1,12,-0.486,0.0472
1,12,-0.4342,-0.0584
1,12,-0.3858,-0.1366
1,12,-0.3342,-0.2084
1,12,-0.2824,-0.263
1,12,-0.2308,-0.301
1,12,-0.1792,-0.3388
1,12,-0.1274,-0.3766
1,12,-0.0758,-0.401
1,12,-0.0242,-0.4186
1,12,0.024,-0.426
1,12,0.0754,-0.42
1,12,0.127,-0.377
1,12,0.1784,-0.2862
1,12,0.23,-0.2058
1,12,0.2814,-0.1018
1,12,0.333,-0.089
1,12,0.385,-0.4208
1,12,0.4368,-0.4518
1,12,0.4884,-0.4494
1,12,0.5398,-0.406
1,12,0.5914,-0.3594
1,12,0.6394,-0.3296
1,12,0.691,-0.354
1,12,0.7428,-0.4696
1,12,0.7948,-0.6424
1,12,0.8464,-0.6702
1,12,0.8978,-0.7284
1,12,0.9084,-0.7352
1,12,0.9084,-0.7352
1,13,-0.4304,-0.2092
1,13,-0.4304,-0.2092
1,13,-0.4304,-0.2092
1,13,-0.4304,-0.2092
1,13,-0.4304,-0.2092
1,13,-0.4304,-0.2092
1,13,-0.4304,-0.2092
1,13,-0.4304,-0.2092
1,13,-0.4304,-0.2092
1,13,-0.4304,-0.2092
1,13,-0.4304,-0.2092
1,13,-0.4304,-0.2092
1,13,-0.3858,-0.111
1,13,-0.3344,-0.0294
1,13,-0.2658,0.0384
1,13,-0.2314,0.059
1,13,-0.1798,0.0522
1,13,-0.1282,-0.002
1,13,-0.0762,-0.1374
1,13,-0.028,-0.2018
1,13,0.0266,-0.0288
1,13,0.0782,0.0426
1,13,0.1228,0.0866
1,13,0.195,0.1036
1,13,0.2294,0.097
1,13,0.2808,0.1208
1,13,0.3324,0.1512
1,13,0.384,0.2126
1,13,0.4354,0.2736
1,13,0.487,0.3212
1,13,0.5384,0.372
1,13,0.59,0.423
1,13,0.6414,0.4808
1,13,0.6552,0.4942
1,13,0.6552,0.4942
1,13,0.6552,0.4942
1,13,0.6552,0.4942
1,13,0.6552,0.4942
1,13,0.6552,0.4942
1,13,0.6552,0.4942
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.3086,-0.2926
1,14,-0.2812,-0.252
1,14,-0.2296,-0.2042
1,14,-0.178,-0.1564
1,14,-0.1298,-0.1258
1,14,-0.0782,-0.1224
1,14,-0.0266,-0.18
1,14,0.025,-0.2512
1,14,0.0766,-0.258
1,14,0.1282,-0.1662
1,14,0.1798,-0.0642
1,14,0.2312,0.0412
1,14,0.2828,0.143
1,14,0.3344,0.2586
1,14,0.3654,0.3266
1,14,0.3654,0.3266
1,14,0.3654,0.3266
1,14,0.3654,0.3266
1,14,0.3654,0.3266
1,14,0.3654,0.3266
1,14,0.3654,0.3266
1,14,0.3654,0.3266
1,14,0.3654,0.3266
1,14,0.3654,0.3266
1,14,0.3654,0.3266
1,14,0.3654,0.3266
1,14,0.3654,0.3266
1,15,-0.8474,-0.0732
1,15,-0.8474,-0.0732
1,15,-0.8474,-0.0732
1,15,-0.8474,-0.0732
1,15,-0.796,0.0144
1,15,-0.7448,0.1024
1,15,-0.6936,0.1902
1,15,-0.6422,0.2814
1,15,-0.591,0.3794
1,15,-0.5398,0.4638
1,15,-0.4884,0.511
1,15,-0.4166,0.5446
1,15,-0.3856,0.5478
1,15,-0.334,0.4292
1,15,-0.2826,0.3748
1,15,-0.2312,0.3882
1,15,-0.1798,0.388
1,15,-0.1284,0.4352
1,15,-0.0772,0.5298
1,15,-0.026,0.543
1,15,0.0256,0.5632
1,15,0.077,0.57
1,15,0.1284,0.5326
1,15,0.1798,0.4648
1,15,0.2314,0.424
1,15,0.283,0.3966
1,15,0.3344,0.383
1,15,0.3856,0.3658
1,15,0.4374,0.2606
1,15,0.4858,0.0474
1,15,0.5372,-0.0102
1,15,0.5888,-0.068
1,15,0.6404,-0.1392
1,15,0.692,-0.2444
1,15,0.7436,-0.4136
1,15,0.7952,-0.4714
1,15,0.8466,-0.5392
1,15,0.8982,-0.624
1,15,0.9496,-0.7122
1,15,0.967,-0.7394
1,16,-0.9424,-0.7668
1,16,-0.9424,-0.7668
1,16,-0.8978,-0.7028
1,16,-0.8464,-0.642
1,16,-0.795,-0.5916
1,16,-0.7436,-0.531
1,16,-0.699,-0.4906
1,16,-0.6408,-0.4334
1,16,-0.5894,-0.376
1,16,-0.538,-0.329
1,16,-0.4866,-0.2784
1,16,-0.4352,-0.2312
1,16,-0.3838,-0.1774
1,16,-0.3324,-0.1404
1,16,-0.2808,-0.0968
1,16,-0.2294,-0.053
1,16,-0.1778,-0.033
1,16,-0.1296,-0.067
1,16,-0.0778,-0.1282
1,16,-0.026,-0.1826
1,16,0.0256,-0.166
1,16,0.077,-0.1492
1,16,0.1286,-0.1258
1,16,0.1662,-0.0922
1,16,0.2314,-0.0418
1,16,0.283,-0.0082
1,16,0.3344,0.049
1,16,0.3856,0.1098
1,16,0.4372,0.1534
1,16,0.4886,0.1972
1,16,0.5368,0.1732
1,16,0.5884,0.1662
1,16,0.6398,0.2032
1,16,0.6912,0.2706
1,16,0.7426,0.3616
1,16,0.7938,0.4664
1,16,0.8448,0.5744
1,16,0.8962,0.6588
1,16,0.9476,0.7464
1,16,0.9476,0.7464
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2526,0.5724
1,17,-0.2322,0.4942
1,17,-0.181,0.315
1,17,-0.1298,0.115
1,17,-0.0786,0.0542
1,17,-0.0266,0.0204
1,17,0.025,-0.0136
1,17,0.0802,-0.017
1,17,0.1422,-0.024
1,17,0.1802,-0.041
1,17,0.2316,-0.1392
1,17,0.2832,-0.1834
1,17,0.3348,-0.268
1,17,0.3862,-0.3356
1,17,0.4344,-0.4068
1,17,0.4858,-0.4814
1,17,0.5374,-0.5592
1,17,0.551,-0.5796
1,17,0.551,-0.5796
1,17,0.551,-0.5796
1,17,0.551,-0.5796
1,17,0.551,-0.5796
1,17,0.551,-0.5796
1,17,0.551,-0.5796
1,17,0.551,-0.5796
1,17,0.551,-0.5796
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.2744,-0.613
1,18,-0.232,-0.4094
1,18,-0.1726,-0.2428
1,18,-0.1274,-0.1612
1,18,-0.0756,-0.1206
1,18,-0.027,-0.073
1,18,0.018,-0.0322
1,18,0.0766,-0.0254
1,18,0.1352,-0.0152
1,18,0.1798,-0.0084
1,18,0.2318,0.0254
1,18,0.2804,0.1002
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,18,0.3266,0.3446
1,19,-0.475,0.6806
1,19,-0.475,0.6806
1,19,-0.475,0.6806
1,19,-0.475,0.6806
1,19,-0.475,0.6806
1,19,-0.475,0.6806
1,19,-0.475,0.6806
1,19,-0.475,0.6806
1,19,-0.475,0.6806
1,19,-0.475,0.6806
1,19,-0.475,0.6806
1,19,-0.4372,0.6362
1,19,-0.3858,0.5782
1,19,-0.3342,0.5032
1,19,-0.2826,0.4212
1,19,-0.2312,0.3836
1,19,-0.1934,0.3324
1,19,-0.128,0.23
1,19,-0.0696,0.121
1,19,-0.025,0.0528
1,19,0.0542,-0.0802
1,19,0.0782,-0.111
1,19,0.1298,-0.1962
1,19,0.1812,-0.278
1,19,0.2294,-0.3496
1,19,0.2842,-0.4212
1,19,0.3324,-0.4898
1,19,0.384,-0.5546
1,19,0.4354,-0.6124
1,19,0.487,-0.6638
1,19,0.5248,-0.7014
1,19,0.5248,-0.7014
1,19,0.5248,-0.7014
1,19,0.5248,-0.7014
1,19,0.5248,-0.7014
1,19,0.5248,-0.7014
1,19,0.5248,-0.7014
1,19,0.5248,-0.7014
1,19,0.5248,-0.7014
1,19,0.5248,-0.7014
1,20,-0.8832,-0.8112
1,20,-0.8832,-0.8112
1,20,-0.8832,-0.8112
1,20,-0.8454,-0.737
1,20,-0.7936,-0.6224
1,20,-0.7558,-0.5652
1,20,-0.694,-0.4064
1,20,-0.6422,-0.2816
1,20,-0.5908,-0.1702
1,20,-0.5392,-0.0724
1,20,-0.4876,0.005
1,20,-0.436,0.0926
1,20,-0.3846,0.1192
1,20,-0.3334,-0.0096
1,20,-0.2822,-0.142
1,20,-0.2308,-0.2268
1,20,-0.1796,-0.3016
1,20,-0.1282,-0.3426
1,20,-0.094,-0.3428
1,20,-0.0254,-0.2722
1,20,0.0262,-0.205
1,20,0.0914,-0.0768
1,20,0.1294,0.0212
1,20,0.181,0.0918
1,20,0.2324,0.166
1,20,0.2804,0.2266
1,20,0.3318,0.1552
1,20,0.3628,0.1414
1,20,0.4348,0.1782
1,20,0.4862,0.2386
1,20,0.5722,0.3904
1,20,0.5894,0.4072
1,20,0.641,0.4946
1,20,0.6926,0.5824
1,20,0.7442,0.687
1,20,0.782,0.7612
1,20,0.782,0.7612
1,20,0.782,0.7612
1,20,0.782,0.7612
1,20,0.782,0.7612
1,22,-0.8114,-0.177
1,22,-0.8114,-0.177
1,22,-0.8114,-0.177
1,22,-0.8114,-0.177
1,22,-0.7944,-0.1464
1,22,-0.743,-0.018
1,22,-0.6916,0.1276
1,22,-0.6402,0.253
1,22,-0.5886,0.3512
1,22,-0.5372,0.4392
1,22,-0.486,0.5
1,22,-0.4344,0.4794
1,22,-0.383,0.4114
1,22,-0.335,0.3638
1,22,-0.2836,0.2992
1,22,-0.2322,0.2822
1,22,-0.1808,0.2854
1,22,-0.1294,0.336
1,22,-0.078,0.407
1,22,-0.0266,0.4814
1,22,0.0248,0.5288
1,22,0.0762,0.5456
1,22,0.1276,0.5216
1,22,0.179,0.4468
1,22,0.2306,0.3448
1,22,0.282,0.2532
1,22,0.3334,0.1616
1,22,0.3848,0.0732
1,22,0.4362,-0.0354
1,22,0.4876,-0.1102
1,22,0.5388,-0.2594
1,22,0.5904,-0.3782
1,22,0.6418,-0.4666
1,22,0.6932,-0.5482
1,22,0.7446,-0.6466
1,22,0.796,-0.745
1,22,0.8474,-0.813
1,22,0.8988,-0.8776
1,22,0.8988,-0.8776
1,22,0.8988,-0.8776
1,23,-0.478,-0.7374
1,23,-0.478,-0.7374
1,23,-0.478,-0.7374
1,23,-0.478,-0.7374
1,23,-0.478,-0.7374
1,23,-0.478,-0.7374
1,23,-0.478,-0.7374
1,23,-0.478,-0.7374
1,23,-0.478,-0.7374
1,23,-0.478,-0.7374
1,23,-0.478,-0.7374
1,23,-0.4372,-0.6528
1,23,-0.3858,-0.5682
1,23,-0.3348,-0.4734
1,23,-0.2804,-0.3686
1,23,-0.2292,-0.2772
1,23,-0.1782,-0.1486
1,23,-0.1272,-0.0572
1,23,-0.076,0.0308
1,23,-0.0248,-0.0236
1,23,0.0198,-0.0442
1,23,0.0776,0.0506
1,23,0.1286,0.152
1,23,0.1798,0.2232
1,23,0.231,0.3044
1,23,0.282,0.3818
1,23,0.333,0.4532
1,23,0.3842,0.5208
1,23,0.4354,0.5952
1,23,0.4728,0.6526
1,23,0.4728,0.6526
1,23,0.4728,0.6526
1,23,0.4728,0.6526
1,23,0.4728,0.6526
1,23,0.4728,0.6526
1,23,0.4728,0.6526
1,23,0.4728,0.6526
1,23,0.4728,0.6526
1,23,0.4728,0.6526
1,23,0.4728,0.6526
1,24,-0.876,0.5972
1,24,-0.876,0.5972
1,24,-0.876,0.5972
1,24,-0.845,0.6036
1,24,-0.7936,0.5864
1,24,-0.7422,0.5624
1,24,-0.6906,0.5148
1,24,-0.6426,0.4806
1,24,-0.5912,0.426
1,24,-0.5396,0.3818
1,24,-0.488,0.3006
1,24,-0.4366,0.2192
1,24,-0.385,0.1478
1,24,-0.3334,0.0462
1,24,-0.2818,-0.0352
1,24,-0.2234,-0.1202
1,24,-0.1926,-0.1574
1,24,-0.1274,-0.2052
1,24,-0.076,-0.111
1,24,-0.0244,-0.2228
1,24,0.0266,-0.159
1,24,0.0816,-0.0748
1,24,0.1296,-0.1462
1,24,0.1808,-0.0282
1,24,0.232,0.0492
1,24,0.2834,0.1298
1,24,0.3348,0.197
1,24,0.386,0.2744
1,24,0.4372,0.3448
1,24,0.4886,0.4156
1,24,0.5398,0.4862
1,24,0.591,0.55
1,24,0.6424,0.607
1,24,0.6562,0.6104
1,24,0.6562,0.6104
1,24,0.6562,0.6104
1,24,0.6562,0.6104
1,24,0.6562,0.6104
1,24,0.6562,0.6104
1,24,0.6562,0.6104
1,25,-0.8282,-0.8282
1,25,-0.8282,-0.8282
1,25,-0.8282,-0.8282
1,25,-0.8282,-0.8282
1,25,-0.7946,-0.7878
1,25,-0.744,-0.7306
1,25,-0.6936,-0.68
1,25,-0.6398,-0.6058
1,25,-0.5892,-0.5656
1,25,-0.5388,-0.5082
1,25,-0.4882,-0.4578
1,25,-0.4376,-0.4208
1,25,-0.3832,-0.3906
1,25,-0.3324,-0.3672
1,25,-0.2812,-0.364
1,25,-0.2298,-0.3644
1,25,-0.1784,-0.3814
1,25,-0.1266,-0.4224
1,25,-0.0782,-0.4598
1,25,-0.0264,-0.5008
1,25,0.025,-0.5178
1,25,0.076,-0.5012
1,25,0.1276,-0.5218
1,25,0.1798,-0.353
1,25,0.2298,-0.2584
1,25,0.2828,-0.1334
1,25,0.3326,-0.039
1,25,0.3856,0.0724
1,25,0.4354,0.1974
1,25,0.4884,0.3122
1,25,0.5382,0.427
1,25,0.5882,0.5182
1,25,0.6414,0.616
1,25,0.6916,0.7004
1,25,0.7446,0.8016
1,25,0.785,0.8658
1,25,0.785,0.8658
1,25,0.785,0.8658
1,25,0.785,0.8658
1,25,0.785,0.8658
1,26,-0.911,-0.238
1,26,-0.911,-0.238
1,26,-0.8974,-0.2314
1,26,-0.8458,-0.2116
1,26,-0.7944,-0.1914
1,26,-0.743,-0.1678
1,26,-0.6914,-0.1478
1,26,-0.64,-0.1244
1,26,-0.5884,-0.1008
1,26,-0.537,-0.0808
1,26,-0.4856,-0.0608
1,26,-0.4376,-0.044
1,26,-0.386,-0.0308
1,26,-0.3344,-0.0142
1,26,-0.283,0.006
1,26,-0.2314,0.0194
1,26,-0.1796,-0.072
1,26,-0.1274,-0.1396
1,26,-0.0724,-0.143
1,26,-0.0244,-0.1162
1,26,0.027,-0.086
1,26,0.082,-0.0796
1,26,0.127,-0.11
1,26,0.1784,-0.0968
1,26,0.2298,-0.026
1,26,0.2808,0.0614
1,26,0.332,0.1322
1,26,0.3834,0.2028
1,26,0.4346,0.2666
1,26,0.4858,0.334
1,26,0.5372,0.3912
1,26,0.5884,0.455
1,26,0.6394,0.5156
1,26,0.691,0.5792
1,26,0.7422,0.6468
