174	1	1	-0.83333	-0.88862	-0.6414	-0.595	174	6	0	0	1	1
174	1	1	-0.5	-0.11589	-0.6414	-0.5916	174	6	0	0	1	1
174	1	1	-0.16667	-0.51602	-0.6378	-0.5882	174	6	0	0	1	1
174	1	1	0.16667	-0.22197	-0.6343	-0.5883	174	6	0	0	1	1
174	1	1	0.5	0.49531	-0.6343	-0.5849	174	6	0	0	1	1
174	1	1	0.83333	0.91375	-0.6308	-0.5815	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.6272	-0.5781	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.6272	-0.5747	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.6237	-0.5714	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.6202	-0.5714	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.6166	-0.568	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.6131	-0.5646	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.6131	-0.5612	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.6096	-0.5579	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.6061	-0.5579	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.6025	-0.5545	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.6025	-0.5511	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.599	-0.5478	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.599	-0.5444	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5954	-0.541	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5918	-0.5375	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5884	-0.5343	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5848	-0.5309	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5813	-0.5274	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5777	-0.5241	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5777	-0.5207	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5743	-0.5208	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5707	-0.5173	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5672	-0.514	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5672	-0.5106	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5636	-0.5072	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5601	-0.5039	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5566	-0.5005	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5531	-0.4971	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5495	-0.4938	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5495	-0.4904	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.546	-0.4904	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5425	-0.4904	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5425	-0.487	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.539	-0.487	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5389	-0.4837	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5354	-0.4803	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5319	-0.4769	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5319	-0.4735	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5283	-0.4701	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5248	-0.4668	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5213	-0.4634	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5178	-0.4634	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5177	-0.46	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5142	-0.4567	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5142	-0.4533	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5107	-0.4499	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.507	-0.4465	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5036	-0.4432	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.5001	-0.4398	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.4965	-0.4364	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.4929	-0.433	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.4895	-0.4297	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.4895	-0.4263	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.486	-0.4263	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.4824	-0.4229	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.4824	-0.4195	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.4788	-0.4162	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.4753	-0.4128	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.4718	-0.4094	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.4683	-0.406	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.4647	-0.4027	174	6	0	0	1	1
174	1	1	NaN	NaN	-0.4612	-0.3993	174	6	0	0	1	1
