88	1	1	-0.83333	-0.88862	-0.5622	-0.6324	88	6	0	0	1	1
88	1	1	-0.5	-0.11589	-0.5588	-0.629	88	6	0	0	1	1
88	1	1	-0.16667	-0.51602	-0.5588	-0.6256	88	6	0	0	1	1
88	1	1	0.16667	-0.22197	-0.5552	-0.6256	88	6	0	0	1	1
88	1	1	0.5	0.49531	-0.5518	-0.6222	88	6	0	0	1	1
88	1	1	0.83333	0.91375	-0.5518	-0.619	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5484	-0.6156	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5448	-0.6122	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5448	-0.6088	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5448	-0.6054	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5414	-0.602	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5378	-0.5988	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5344	-0.5954	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5344	-0.592	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.531	-0.5886	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5274	-0.5852	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.524	-0.582	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5206	-0.5786	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.517	-0.5752	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5136	-0.5718	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.51	-0.5686	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5066	-0.5652	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5032	-0.5618	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.5032	-0.5584	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4996	-0.555	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4962	-0.5552	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4928	-0.5518	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4928	-0.5484	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4892	-0.545	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.486	-0.5416	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4822	-0.5384	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4788	-0.535	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4754	-0.5316	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4718	-0.5316	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4718	-0.5282	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4684	-0.5284	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4684	-0.525	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.465	-0.525	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.465	-0.5216	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4616	-0.5216	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4616	-0.5182	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4616	-0.5148	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.458	-0.5116	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4544	-0.5116	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4544	-0.5082	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.451	-0.5048	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4476	-0.5014	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.444	-0.5016	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.444	-0.4982	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4406	-0.4948	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4406	-0.4914	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4372	-0.488	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4336	-0.4846	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4302	-0.4814	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4266	-0.478	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4266	-0.4746	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4232	-0.4712	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4198	-0.468	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4162	-0.4646	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4128	-0.4612	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4094	-0.4578	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4058	-0.4546	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4058	-0.4512	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.4024	-0.4478	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3988	-0.4444	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3954	-0.441	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.392	-0.4378	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3884	-0.4344	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3884	-0.431	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.385	-0.4276	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3814	-0.4242	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.378	-0.4212	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3746	-0.4176	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.371	-0.4142	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3676	-0.4108	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3676	-0.4076	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3642	-0.4042	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3606	-0.401	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3572	-0.401	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3536	-0.3974	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3536	-0.3942	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3502	-0.3908	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3468	-0.3874	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3432	-0.384	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3398	-0.3808	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3398	-0.3774	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3366	-0.3774	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3328	-0.374	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3328	-0.3706	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3294	-0.3672	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3258	-0.364	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3224	-0.3606	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.319	-0.3572	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.319	-0.3538	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3154	-0.3504	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3122	-0.3472	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3084	-0.3438	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.305	-0.3404	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3016	-0.3372	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.3016	-0.3338	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.298	-0.3304	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.2946	-0.327	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.2912	-0.3236	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.2912	-0.3202	88	6	0	0	1	1
88	1	1	NaN	NaN	-0.2876	-0.317	88	6	0	0	1	1
